id,time,cost,period_start,period_end,cost_per_hour,cost_so_far,service,description,invoice_id,project_id,notes,filter,balance,machineType,compute_server_id,diskSizeGb
121128,2025-02-28T02:47:35.193Z,0.6768845,2025-02-28T02:47:35.193Z,2025-02-28T15:27:46.793Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7695}",,f6ba4a5f-9295-45f2-b933-f8d369ed0246,,"{""id"":121128,""time"":""2025-02-28t02:47:35.193z"",""cost"":0.6768845,""period_start"":""2025-02-28t02:47:35.193z"",""period_end"":""2025-02-28t15:27:46.793z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7695},""invoice_id"":null,""project_id"":""f6ba4a5f-9295-45f2-b933-f8d369ed0246"",""notes"":null}",2.341621431,c2-standard-60,7695,750
121122,2025-02-28T02:34:40.217Z,0.6883853,2025-02-28T02:34:40.217Z,2025-02-28T15:27:46.797Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7697}",,a7e23582-eef2-4b26-a9f2-00d6e9e2737b,,"{""id"":121122,""time"":""2025-02-28t02:34:40.217z"",""cost"":0.6883853,""period_start"":""2025-02-28t02:34:40.217z"",""period_end"":""2025-02-28t15:27:46.797z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7697},""invoice_id"":null,""project_id"":""a7e23582-eef2-4b26-a9f2-00d6e9e2737b"",""notes"":null}",3.018505931,c2-standard-60,7697,750
121119,2025-02-28T02:31:30.472Z,0.6909738,2025-02-28T02:31:30.472Z,2025-02-28T15:27:31.480Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7689}",,02dca5a6-92da-4805-b9d9-9d5076ba3a94,,"{""id"":121119,""time"":""2025-02-28t02:31:30.472z"",""cost"":0.6909738,""period_start"":""2025-02-28t02:31:30.472z"",""period_end"":""2025-02-28t15:27:31.480z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7689},""invoice_id"":null,""project_id"":""02dca5a6-92da-4805-b9d9-9d5076ba3a94"",""notes"":null}",3.706891231,c2-standard-60,7689,750
121108,2025-02-28T01:57:23.166Z,0.25677225,2025-02-28T01:57:23.166Z,2025-03-01T01:59:15.661Z,0.010684932,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'diskSizeGb': 50, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6820}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":121108,""time"":""2025-02-28t01:57:23.166z"",""cost"":0.25677225,""period_start"":""2025-02-28t01:57:23.166z"",""period_end"":""2025-03-01t01:59:15.661z"",""cost_per_hour"":0.010684932,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""disksizegb"":50,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6820},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",4.397865031,n2d-standard-32,6820,50
121093,2025-02-28T01:30:09.517Z,0.74560004,2025-02-28T01:30:09.517Z,2025-02-28T15:27:31.489Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7690}",,19b6c206-827f-4096-9b64-8a9baf4ecc0e,,"{""id"":121093,""time"":""2025-02-28t01:30:09.517z"",""cost"":0.74560004,""period_start"":""2025-02-28t01:30:09.517z"",""period_end"":""2025-02-28t15:27:31.489z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7690},""invoice_id"":null,""project_id"":""19b6c206-827f-4096-9b64-8a9baf4ecc0e"",""notes"":null}",5.935977481,c2-standard-60,7690,750
121092,2025-02-28T01:28:36.174Z,0.74698526,2025-02-28T01:28:36.174Z,2025-02-28T15:27:31.491Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7691}",,2938a9ac-e1ea-4919-83a6-6dfd0f39109f,,"{""id"":121092,""time"":""2025-02-28t01:28:36.174z"",""cost"":0.74698526,""period_start"":""2025-02-28t01:28:36.174z"",""period_end"":""2025-02-28t15:27:31.491z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7691},""invoice_id"":null,""project_id"":""2938a9ac-e1ea-4919-83a6-6dfd0f39109f"",""notes"":null}",6.681577521,c2-standard-60,7691,750
121091,2025-02-28T01:25:30.260Z,1.2870507,2025-02-28T01:25:30.260Z,2025-03-01T01:26:20.000Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7410}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":121091,""time"":""2025-02-28t01:25:30.260z"",""cost"":1.2870507,""period_start"":""2025-02-28t01:25:30.260z"",""period_end"":""2025-03-01t01:26:20.000z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7410},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",7.428562781,c2-standard-8,7410,20
121085,2025-02-28T01:20:33.376Z,0.035315495,2025-02-28T01:20:33.375Z,2025-02-28T02:00:13.096Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'authToken': 'mUEErjJah3DdZyWi', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7671}",,4721d6f7-2c22-4a6c-9227-499a9b0a40b0,,"{""id"":121085,""time"":""2025-02-28t01:20:33.376z"",""cost"":0.035315495,""period_start"":""2025-02-28t01:20:33.375z"",""period_end"":""2025-02-28t02:00:13.096z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""authtoken"":""mueerjjah3ddzywi"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7671},""invoice_id"":null,""project_id"":""4721d6f7-2c22-4a6c-9227-499a9b0a40b0"",""notes"":null}",8.715613481,c2-standard-60,7671,750
121084,2025-02-28T01:16:56.692Z,0.75736576,2025-02-28T01:16:56.692Z,2025-02-28T15:27:31.494Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7675}",,0418f82f-0a4b-4ed1-9e98-f3cf08846603,,"{""id"":121084,""time"":""2025-02-28t01:16:56.692z"",""cost"":0.75736576,""period_start"":""2025-02-28t01:16:56.692z"",""period_end"":""2025-02-28t15:27:31.494z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7675},""invoice_id"":null,""project_id"":""0418f82f-0a4b-4ed1-9e98-f3cf08846603"",""notes"":null}",8.750928976,c2-standard-60,7675,750
121080,2025-02-28T01:14:35.595Z,0.7596867,2025-02-28T01:14:35.595Z,2025-02-28T15:27:46.794Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7696}",,b35b082b-a3c3-408b-948e-58a868779e1c,,"{""id"":121080,""time"":""2025-02-28t01:14:35.595z"",""cost"":0.7596867,""period_start"":""2025-02-28t01:14:35.595z"",""period_end"":""2025-02-28t15:27:46.794z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7696},""invoice_id"":null,""project_id"":""b35b082b-a3c3-408b-948e-58a868779e1c"",""notes"":null}",9.508294736,c2-standard-60,7696,750
121077,2025-02-28T01:10:27.815Z,0.6838726,2025-02-28T01:10:27.815Z,2025-02-28T02:47:19.946Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7695}",,f6ba4a5f-9295-45f2-b933-f8d369ed0246,,"{""id"":121077,""time"":""2025-02-28t01:10:27.815z"",""cost"":0.6838726,""period_start"":""2025-02-28t01:10:27.815z"",""period_end"":""2025-02-28t02:47:19.946z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7695},""invoice_id"":null,""project_id"":""f6ba4a5f-9295-45f2-b933-f8d369ed0246"",""notes"":null}",10.268335436,c2-standard-60,7695,750
121072,2025-02-28T00:57:59.709Z,0.84150684,2025-02-28T00:57:59.709Z,2025-02-28T02:57:11.550Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7672}",,2224b8c9-88b9-4bd9-8928-8df052898973,,"{""id"":121072,""time"":""2025-02-28t00:57:59.709z"",""cost"":0.84150684,""period_start"":""2025-02-28t00:57:59.709z"",""period_end"":""2025-02-28t02:57:11.550z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7672},""invoice_id"":null,""project_id"":""2224b8c9-88b9-4bd9-8928-8df052898973"",""notes"":null}",10.952778036,c2-standard-60,7672,750
121068,2025-02-28T00:47:38.592Z,0.857795,2025-02-28T00:47:38.592Z,2025-02-28T02:49:08.864Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7688}",,c055da69-b2dd-4778-97a3-9c186754a109,,"{""id"":121068,""time"":""2025-02-28t00:47:38.592z"",""cost"":0.857795,""period_start"":""2025-02-28t00:47:38.592z"",""period_end"":""2025-02-28t02:49:08.864z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7688},""invoice_id"":null,""project_id"":""c055da69-b2dd-4778-97a3-9c186754a109"",""notes"":null}",11.879089876,c2-standard-60,7688,750
121067,2025-02-28T00:47:07.767Z,1.0387269,2025-02-28T00:47:07.767Z,2025-02-28T03:14:15.752Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7687}",,9f5a84fd-7995-4ce3-9132-3ade01eef80e,,"{""id"":121067,""time"":""2025-02-28t00:47:07.767z"",""cost"":1.0387269,""period_start"":""2025-02-28t00:47:07.767z"",""period_end"":""2025-02-28t03:14:15.752z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7687},""invoice_id"":null,""project_id"":""9f5a84fd-7995-4ce3-9132-3ade01eef80e"",""notes"":null}",12.736884876,c2-standard-60,7687,750
121062,2025-02-28T00:42:12.316Z,0.0010220738,2025-02-28T00:42:12.316Z,2025-02-28T01:25:15.018Z,0.0014246575,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7410}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":121062,""time"":""2025-02-28t00:42:12.316z"",""cost"":0.0010220738,""period_start"":""2025-02-28t00:42:12.316z"",""period_end"":""2025-02-28t01:25:15.018z"",""cost_per_hour"":0.0014246575,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7410},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",13.775611776,c2-standard-8,7410,20
121061,2025-02-28T00:41:57.053Z,0.31155115,2025-02-28T00:41:57.053Z,2025-02-28T01:57:07.890Z,0.24864213,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'diskSizeGb': 50, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6820}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":121061,""time"":""2025-02-28t00:41:57.053z"",""cost"":0.31155115,""period_start"":""2025-02-28t00:41:57.053z"",""period_end"":""2025-02-28t01:57:07.890z"",""cost_per_hour"":0.24864213,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""disksizegb"":50,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6820},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",13.7766338498,n2d-standard-32,6820,50
121059,2025-02-28T00:41:25.651Z,0.27444556,2025-02-28T00:41:25.651Z,2025-02-28T01:20:18.123Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'authToken': 'mUEErjJah3DdZyWi', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7671}",,4721d6f7-2c22-4a6c-9227-499a9b0a40b0,,"{""id"":121059,""time"":""2025-02-28t00:41:25.651z"",""cost"":0.27444556,""period_start"":""2025-02-28t00:41:25.651z"",""period_end"":""2025-02-28t01:20:18.123z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""authtoken"":""mueerjjah3ddzywi"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7671},""invoice_id"":null,""project_id"":""4721d6f7-2c22-4a6c-9227-499a9b0a40b0"",""notes"":null}",14.0883979998,c2-standard-60,7671,750
121057,2025-02-28T00:40:38.239Z,0.0011731775,2025-02-28T00:40:38.239Z,2025-02-28T00:41:57.040Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7410}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":121057,""time"":""2025-02-28t00:40:38.239z"",""cost"":0.0011731775,""period_start"":""2025-02-28t00:40:38.239z"",""period_end"":""2025-02-28t00:41:57.040z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7410},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",14.3628435598,c2-standard-8,7410,20
